res_hall,remaining,total,num_picks
Gregorian Quad A,0,76,46
Young Orchard #10,0,10,46
Drop to 248,0,1,46
Grad Center A,0,16,46
Barbour Hall,0,14,46
111 Brown Street,0,6,46
Minden,0,55,46
Olney House,0,7,46
Littlefield Hall,0,24,46
Pass,2,77,46
Emery,0,19,46
Drop to 215,0,1,46
Drop to 139,0,1,46
Drop to 554,0,1,46
Grad Center d,0,2,46
New Pembroke #1,0,17,46
Drop to 398,0,1,46
Drop to 692,0,1,46
Gregorian Quad B,0,53,46
Drop to 377,0,1,46
Drop to 145,0,1,46
Drop to 441,0,2,46
Barbour Hall Apartments,0,27,46
Drop to 415,0,3,46
Grad Center C,0,17,46
Drop to 394,0,1,46
Drop to 261,0,1,46
315 Thayer,0,19,46
Sears House,0,16,46
Diman House,0,12,46
Drop to 564,0,1,46
Marcy House,0,14,46
Machado,0,12,46
Drop to 587,0,1,46
Drop to 474,0,1,46
Drop to 304,0,1,46
Drop to 617,0,1,46
