room,occupancy,ratty_dist,main_green_dist,nelson_dist,score
New Pembroke #4 405,2,0.005197807,0.004671321,0.003122637,26.15339366
New Pembroke #4 407,2,0.005197807,0.004671321,0.003122637,26.15339366
New Pembroke #4 203,2,0.005197807,0.004671321,0.003122637,26.17250466
New Pembroke #4 205,2,0.005197807,0.004671321,0.003122637,26.17250466
New Pembroke #4 207,2,0.005197807,0.004671321,0.003122637,26.17250466
New Pembroke #4 309,2,0.005197807,0.004671321,0.003122637,26.19160171
New Pembroke #3 207,2,0.005493117,0.004817466,0.003424083,26.26785107
New Pembroke #3 307,2,0.005493117,0.004817466,0.003424083,26.26785107
Chapin House 301,2,0.000967654,0.003293725,0.006197735,26.34387974
East Andrews 414,3,0.00541031,0.004249048,0.004532952,26.36809366
Machado House 315,3,0.006216642,0.004264504,0.006829095,26.38181192
New Pembroke #3 109,2,0.005493117,0.004817466,0.003424083,26.38181192
Everett House 309,4,0.002534488,0.002255984,0.008241626,26.39310972
Perkins Hall 330,1,0.005162846,0.007496372,0.006795623,26.40075756
New Pembroke #3 111,2,0.005493117,0.004817466,0.003424083,26.43860813
New Pembroke #4 215,2,0.005197807,0.004671321,0.003122637,26.53299832
New Pembroke #3 201,2,0.005493117,0.004817466,0.003424083,26.55183609
Marcy House 310,1,0.00044831,0.002460934,0.006377106,26.5894716
New Pembroke #4 315,1,0.005197807,0.004671321,0.003122637,26.5894716
Perkins Hall 8,1,0.005162846,0.007496372,0.006795623,26.60826939
New Pembroke #3 208,2,0.005493117,0.004817466,0.003424083,26.62705391
New Pembroke #3 209,2,0.005493117,0.004817466,0.003424083,26.62705391
Perkins Hall 134,1,0.005162846,0.007496372,0.006795623,26.64582519
New Pembroke #4 411,2,0.005197807,0.004671321,0.003122637,26.66458325
Perkins Hall 102,1,0.005162846,0.007496372,0.006795623,26.66458325
Perkins Hall 22,2,0.005162846,0.007496372,0.006795623,26.66458325
New Pembroke #3 301,2,0.005493117,0.004817466,0.003424083,26.73948391
New Pembroke #3 309,2,0.005493117,0.004817466,0.003424083,26.73948391
New Pembroke #3 311,2,0.005493117,0.004817466,0.003424083,26.73948391
New Pembroke #3 313,2,0.005493117,0.004817466,0.003424083,26.73948391
Machado House 34,1,0.006216642,0.004264504,0.006829095,26.77685568
Machado House 35,1,0.006216642,0.004264504,0.006829095,26.77685568
Machado House 39,2,0.006216642,0.004264504,0.006829095,26.77685568
Machado House 30,2,0.006216642,0.004264504,0.006829095,26.79552201
Machado House 38,1,0.006216642,0.004264504,0.006829095,26.79552201
Perkins Hall 215,1,0.005162846,0.007496372,0.006795623,26.79552201
New Pembroke #3 213,2,0.005493117,0.004817466,0.003424083,26.81417536
New Pembroke #3 310,2,0.005493117,0.004817466,0.003424083,26.83281573
New Pembroke #4 201,2,0.005197807,0.004671321,0.003122637,26.83281573
New Pembroke #4 409,2,0.005197807,0.004671321,0.003122637,26.83281573
Perkins Hall 133,2,0.005162846,0.007496372,0.006795623,26.83281573
Perkins Hall 4,2,0.005162846,0.007496372,0.006795623,26.85144316
Perkins Hall 5,2,0.005162846,0.007496372,0.006795623,26.85144316
Perkins Hall 6,2,0.005162846,0.007496372,0.006795623,26.85144316
Perkins Hall 7,2,0.005162846,0.007496372,0.006795623,26.85144316
Fake Building 19,1,0.004866504,0.007174255,0.00629313,26.87005769
New Pembroke #3 115,2,0.005493117,0.004817466,0.003424083,26.87005769
New Pembroke #3 202,2,0.005493117,0.004817466,0.003424083,26.88865932
New Pembroke #3 211,2,0.005493117,0.004817466,0.003424083,26.88865932
New Pembroke #3 302,2,0.005493117,0.004817466,0.003424083,26.88865932
New Pembroke #3 308,2,0.005493117,0.004817466,0.003424083,26.88865932
New Pembroke #4 310,2,0.005197807,0.004671321,0.003122637,26.90724809
Chapin House 302,2,0.000967654,0.003293725,0.006197735,26.92582404
Chapin House 304,2,0.000967654,0.003293725,0.006197735,26.92582404
New Pembroke #3 102,2,0.005493117,0.004817466,0.003424083,26.92582404
Machado House 326,2,0.006216642,0.004264504,0.006829095,26.94438717
New Pembroke #3 110,2,0.005493117,0.004817466,0.003424083,26.96293753
New Pembroke #3 113,2,0.005493117,0.004817466,0.003424083,26.96293753
Chapin House 308,2,0.000967654,0.003293725,0.006197735,26.98147513
New Pembroke #3 107,2,0.005493117,0.004817466,0.003424083,26.98147513
New Pembroke #3 108,2,0.005493117,0.004817466,0.003424083,26.98147513
New Pembroke #4 311,2,0.005197807,0.004671321,0.003122637,27.05549852
Perkins Hall 224,2,0.005162846,0.007496372,0.006795623,27.07397274
Perkins Hall 236,2,0.005162846,0.007496372,0.006795623,27.07397274
Perkins Hall 237,2,0.005162846,0.007496372,0.006795623,27.07397274
New Pembroke #3 117,2,0.005493117,0.004817466,0.003424083,27.09243437
New Pembroke #4 316,1,0.005197807,0.004671321,0.003122637,27.09243437
New Pembroke #4 318,2,0.005197807,0.004671321,0.003122637,27.09243437
Perkins Hall 114,2,0.005162846,0.007496372,0.006795623,27.11088342
Perkins Hall 115,2,0.005162846,0.007496372,0.006795623,27.11088342
Fake Building 2,1,0.004866504,0.007174255,0.00629313,27.12931993
Fake Building 20,1,0.004866504,0.007174255,0.00629313,27.12931993
Fake Building 21,1,0.004866504,0.007174255,0.00629313,27.12931993
Fake Building 22,1,0.004866504,0.007174255,0.00629313,27.12931993
New Pembroke #4 213,2,0.005197807,0.004671321,0.003122637,27.12931993
New Pembroke #4 408,2,0.005197807,0.004671321,0.003122637,27.14774392
New Pembroke #4 308,2,0.005197807,0.004671321,0.003122637,27.16615541
New Pembroke #4 317,2,0.005197807,0.004671321,0.003122637,27.16615541
New Pembroke #4 319,2,0.005197807,0.004671321,0.003122637,27.16615541
Perkins Hall 121,2,0.005162846,0.007496372,0.006795623,27.18455444
Perkins Hall 123,2,0.005162846,0.007496372,0.006795623,27.18455444
Perkins Hall 137,2,0.005162846,0.007496372,0.006795623,27.23967694
Perkins Hall 138,2,0.005162846,0.007496372,0.006795623,27.23967694
Perkins Hall 139,2,0.005162846,0.007496372,0.006795623,27.23967694
New Pembroke #4 416,2,0.005197807,0.004671321,0.003122637,27.25802634
New Pembroke #4 418,2,0.005197807,0.004671321,0.003122637,27.25802634
Perkins Hall 116,2,0.005162846,0.007496372,0.006795623,27.29468813
Perkins Hall 117,2,0.005162846,0.007496372,0.006795623,27.29468813
New Pembroke #4 410,2,0.005197807,0.004671321,0.003122637,27.31300057
New Pembroke #4 417,2,0.005197807,0.004671321,0.003122637,27.31300057
Perkins Hall 113,2,0.005162846,0.007496372,0.006795623,27.33130074
Perkins Hall 221,2,0.005162846,0.007496372,0.006795623,27.33130074
Perkins Hall 230,2,0.005162846,0.007496372,0.006795623,27.33130074
Perkins Hall 3,2,0.005162846,0.007496372,0.006795623,27.33130074
New Pembroke #3 210,2,0.005493117,0.004817466,0.003424083,27.34958866
Perkins Hall 239,2,0.005162846,0.007496372,0.006795623,27.34958866
Perkins Hall 240,2,0.005162846,0.007496372,0.006795623,27.34958866
New Pembroke #4 419,2,0.005197807,0.004671321,0.003122637,27.44084547
Perkins Hall 234,2,0.005162846,0.007496372,0.006795623,27.44084547
Perkins Hall 235,2,0.005162846,0.007496372,0.006795623,27.44084547
Perkins Hall 11,2,0.005162846,0.007496372,0.006795623,27.47726333
Perkins Hall 12,2,0.005162846,0.007496372,0.006795623,27.47726333
Perkins Hall 14,2,0.005162846,0.007496372,0.006795623,27.47726333
Perkins Hall 344,2,0.005162846,0.007496372,0.006795623,27.49545417
Perkins Hall 118,2,0.005162846,0.007496372,0.006795623,27.51363298
Perkins Hall 119,2,0.005162846,0.007496372,0.006795623,27.51363298
Perkins Hall 136,2,0.005162846,0.007496372,0.006795623,27.51363298
Perkins Hall 125,2,0.005162846,0.007496372,0.006795623,27.54995463
Perkins Hall 126,2,0.005162846,0.007496372,0.006795623,27.54995463
Perkins Hall 103,2,0.005162846,0.007496372,0.006795623,27.5680975
Perkins Hall 122,2,0.005162846,0.007496372,0.006795623,27.5680975
Perkins Hall 132,2,0.005162846,0.007496372,0.006795623,27.5680975
Perkins Hall 324,2,0.005162846,0.007496372,0.006795623,27.58622845
Perkins Hall 2,2,0.005162846,0.007496372,0.006795623,27.64054992
Perkins Hall 130,2,0.005162846,0.007496372,0.006795623,27.65863337
Perkins Hall 131,2,0.005162846,0.007496372,0.006795623,27.65863337
Perkins Hall 336,2,0.005162846,0.007496372,0.006795623,27.69476485
Perkins Hall 127,2,0.005162846,0.007496372,0.006795623,27.73084925
Perkins Hall 128,2,0.005162846,0.007496372,0.006795623,27.73084925
Perkins Hall 321,2,0.005162846,0.007496372,0.006795623,27.78488798
Perkins Hall 216,2,0.005162846,0.007496372,0.006795623,27.85677655
Perkins Hall 244,2,0.005162846,0.007496372,0.006795623,27.85677655
Perkins Hall 315,2,0.005162846,0.007496372,0.006795623,27.89265136
Perkins Hall 331,2,0.005162846,0.007496372,0.006795623,27.89265136
Perkins Hall 339,2,0.005162846,0.007496372,0.006795623,27.89265136
Perkins Hall 340,2,0.005162846,0.007496372,0.006795623,27.89265136
Perkins Hall 225,2,0.005162846,0.007496372,0.006795623,27.92848009
Perkins Hall 226,2,0.005162846,0.007496372,0.006795623,27.92848009
Perkins Hall 337,2,0.005162846,0.007496372,0.006795623,27.94637722
Perkins Hall 338,2,0.005162846,0.007496372,0.006795623,27.94637722
Perkins Hall 343,2,0.005162846,0.007496372,0.006795623,27.96426291
Perkins Hall 325,2,0.005162846,0.007496372,0.006795623,28.03569154
Perkins Hall 329,2,0.005162846,0.007496372,0.006795623,28.03569154
Perkins Hall 220,2,0.005162846,0.007496372,0.006795623,28.0713377
