res_hall,remaining,total,num_picks
Hegeman,0,39,47
Drop to 564,0,1,47
Grad Center D,0,19,47
Diman House,0,25,47
Drop to 457,0,1,47
Marcy House,0,11,47
Drop to 471,0,1,47
Drop to 730,1,1,47
Morris Hall,0,4,47
Caswell Hall,0,42,48
Bronson House,0,10,48
Harkness House,0,18,48
East Andrews,1,30,48
Goddard House,0,29,48
New Pembroke #3,0,10,48
Young Orchard #4,0,13,48
Young Orchard #2,0,12,48
Hope College,0,10,48
Drop to 229,0,1,48
Champlin,0,5,48
No Show,11,54,48
Grad Center B,0,20,48
Grad Center C,0,18,48
New Pembroke #4,0,23,48
Metcalf,0,38,48
Drop to 113,0,1,48
Plantations House,0,10,48
Woolley,0,30,48
Drop to 405,0,1,48
Miller,0,3,48
Slater Hall,0,18,48
Sears House,0,33,48
Jameson House,0,11,48
Chapin House,5,30,48
Gregorian Quad A,0,52,48
Drop to 581,0,1,48
Grad Center A,0,18,48
Barbour Hall,0,16,48
111 Brown Street,0,6,48
Mead House,0,13,48
Minden,0,56,48
Olney House,0,6,48
Young Orchard #10,0,13,48
Machado,1,12,48
Pass,17,64,48
Emery,0,21,48
Drop to 579,0,1,48
West Andrews,0,29,48
Poland House,0,19,48
New Pembroke #1,2,18,48
Wayland House,0,19,48
Archibald House,0,14,48
Drop to 522,0,1,48
Gregorian Quad B,0,50,48
Everett House,0,5,48
Drop to 106,0,1,48
Drop to 584,0,1,48
Drop to 698,0,1,48
Drop to 417,0,1,48
Barbour Hall Apartments,0,29,48
Hegeman,0,39,48
Drop to 564,0,1,48
Grad Center D,0,19,48
Diman House,0,25,48
Drop to 457,0,1,48
Marcy House,0,11,48
Drop to 471,0,1,48
Drop to 730,0,1,48
Morris Hall,0,4,48
Caswell Hall,0,42,49
Bronson House,0,10,49
Harkness House,0,18,49
East Andrews,1,30,49
Goddard House,0,29,49
New Pembroke #3,0,10,49
Young Orchard #4,0,13,49
Young Orchard #2,0,12,49
Hope College,0,10,49
Drop to 229,0,1,49
Champlin,0,5,49
No Show,5,54,49
Grad Center B,0,20,49
Grad Center C,0,18,49
New Pembroke #4,0,23,49
Metcalf,0,38,49
Drop to 113,0,1,49
Plantations House,0,10,49
Woolley,0,30,49
Drop to 405,0,1,49
Miller,0,3,49
Slater Hall,0,18,49
Sears House,0,33,49
Jameson House,0,11,49
Chapin House,0,30,49
Gregorian Quad A,0,52,49
Drop to 581,0,1,49
Grad Center A,0,18,49
Barbour Hall,0,16,49
111 Brown Street,0,6,49
Mead House,0,13,49
Minden,0,56,49
Olney House,0,6,49
Young Orchard #10,0,13,49
Machado,0,12,49
Pass,11,64,49
Emery,0,21,49
Drop to 579,0,1,49
West Andrews,0,29,49
Poland House,0,19,49
New Pembroke #1,2,18,49
Wayland House,0,19,49
Archibald House,0,14,49
Drop to 522,0,1,49
Gregorian Quad B,0,50,49
Everett House,0,5,49
Drop to 106,0,1,49
Drop to 584,0,1,49
Drop to 698,0,1,49
Drop to 417,0,1,49
Barbour Hall Apartments,0,29,49
Hegeman,0,39,49
Drop to 564,0,1,49
Grad Center D,0,19,49
Diman House,0,25,49
Drop to 457,0,1,49
Marcy House,0,11,49
Drop to 471,0,1,49
Drop to 730,0,1,49
Morris Hall,0,4,49
Caswell Hall,0,42,50
Bronson House,0,10,50
Harkness House,0,18,50
East Andrews,0,30,50
Goddard House,0,29,50
New Pembroke #3,0,10,50
Young Orchard #4,0,13,50
Young Orchard #2,0,12,50
Hope College,0,10,50
Drop to 229,0,1,50
Champlin,0,5,50
No Show,2,54,50
Grad Center B,0,20,50
Grad Center C,0,18,50
New Pembroke #4,0,23,50
Metcalf,0,38,50
Drop to 113,0,1,50
Plantations House,0,10,50
Woolley,0,30,50
Drop to 405,0,1,50
Miller,0,3,50
Slater Hall,0,18,50
Sears House,0,33,50
Jameson House,0,11,50
Chapin House,0,30,50
Gregorian Quad A,0,52,50
Drop to 581,0,1,50
Grad Center A,0,18,50
Barbour Hall,0,16,50
111 Brown Street,0,6,50
Mead House,0,13,50
Minden,0,56,50
Olney House,0,6,50
Young Orchard #10,0,13,50
Machado,0,12,50
Pass,1,64,50
Emery,0,21,50
Drop to 579,0,1,50
West Andrews,0,29,50
Poland House,0,19,50
New Pembroke #1,0,18,50
Wayland House,0,19,50
Archibald House,0,14,50
Drop to 522,0,1,50
Gregorian Quad B,0,50,50
Everett House,0,5,50
Drop to 106,0,1,50
Drop to 584,0,1,50
Drop to 698,0,1,50
Drop to 417,0,1,50
Barbour Hall Apartments,0,29,50
Hegeman,0,39,50
Drop to 564,0,1,50
Grad Center D,0,19,50
Diman House,0,25,50
Drop to 457,0,1,50
Marcy House,0,11,50
Drop to 471,0,1,50
Drop to 730,0,1,50
Morris Hall,0,4,50
